vid,idx,kind,claim_id,mse_nrm,L_h,cos,r_norm,dist_to_orig
724,80,cat,-1,0.54709923,1.2408208,0.7264504,71.96485,1.0509673
725,80,shuffle,-1,0.11483212,0.2604392,0.9425843,72.00027,0.019036662
726,80,unrelated,222,0.7518152,1.7051165,0.62409234,72.019035,1.5912174
727,80,unrelated_token,222,0.7226336,1.6389327,0.6386833,71.87316,1.52326
728,81,orig,-1,0.089914106,0.20392515,0.9550431,71.91441,0.0
729,81,paraphrase,-1,0.09259661,0.21000908,0.9537018,71.90044,0.0058210366
730,81,translate,-1,0.11048411,0.2505779,0.9447582,71.90779,0.057565797
731,81,polarity,-1,0.091309324,0.2070895,0.9543459,71.92472,0.009346238
732,81,vocab,-1,0.45634562,1.0349916,0.77182764,71.511185,0.85198796
733,81,cat,-1,0.3158092,0.7162551,0.8420958,71.81273,0.59594846
734,81,shuffle,-1,0.090309724,0.20482242,0.9548456,71.90457,0.013592693
735,81,unrelated,229,0.7598518,1.7233436,0.62007457,71.91431,1.58643
736,81,unrelated_token,229,0.64970803,1.4735376,0.6751465,71.68255,1.3021345
737,82,orig,-1,0.06877617,0.15598431,0.965612,71.847885,0.0
738,82,paraphrase,-1,0.07358384,0.16688812,0.9632083,71.82849,0.007139619
739,82,translate,-1,0.06875936,0.1559462,0.96562064,71.87632,0.008159564
740,82,polarity,-1,0.0656542,0.1489037,0.96717334,71.850494,0.009561355
741,82,vocab,-1,0.122713074,0.2783132,0.93864363,71.73064,0.1320628
742,82,cat,-1,0.38134283,0.8648854,0.80932903,71.7949,0.69693696
743,82,shuffle,-1,0.06547464,0.14849645,0.96726304,71.87946,0.034812815
744,82,unrelated,72,0.80577195,1.8274904,0.59711415,71.98497,1.6661334
745,82,unrelated_token,72,0.72300386,1.6397724,0.63849854,71.97754,1.4806485
746,83,orig,-1,0.0940775,0.21336773,0.9529619,72.01134,0.0
747,83,paraphrase,-1,0.09000863,0.20413953,0.954996,71.99114,0.016876834
748,83,translate,-1,0.095426515,0.2164273,0.9522871,72.00567,0.00833121
749,83,polarity,-1,0.09528418,0.21610448,0.9523584,71.98366,0.009237808
750,83,vocab,-1,0.23902857,0.5421167,0.88048595,71.903076,0.32879248
751,83,cat,-1,0.29279605,0.6640613,0.8536026,72.0148,0.5103991
752,83,shuffle,-1,0.09444385,0.2141986,0.9527785,71.97234,0.015218317
753,83,unrelated,151,0.8534771,1.9356858,0.57326186,71.82415,1.911448
754,83,unrelated_token,151,0.6501761,1.4745991,0.67491204,72.03307,1.4002304
755,84,orig,-1,0.07332511,0.16630132,0.9633378,72.13656,0.0
756,84,paraphrase,-1,0.07460003,0.16919284,0.96270025,72.10985,0.007000355
757,84,translate,-1,0.0753417,0.17087494,0.96232945,72.10838,0.019599391
758,84,polarity,-1,0.080516934,0.18261237,0.95974195,72.11169,0.0055737155
759,84,vocab,-1,0.106798016,0.24221785,0.9466014,72.115555,0.052748445
760,84,cat,-1,0.53010213,1.2022715,0.7349492,72.17556,1.2727509
761,84,shuffle,-1,0.09506254,0.2156018,0.9524691,72.07962,0.035128783
762,84,unrelated,198,0.8351452,1.8941089,0.5824278,71.98286,1.8600985
763,84,unrelated_token,198,0.6662794,1.5111213,0.6668607,72.04721,1.5200862
764,85,orig,-1,0.104946174,0.23801787,0.9475274,72.03051,0.0
765,85,paraphrase,-1,0.1092688,0.24782158,0.94536597,72.00267,0.02000623
766,85,translate,-1,0.16335651,0.3704925,0.9183223,72.027016,0.06258848
767,85,polarity,-1,0.10567057,0.23966081,0.9471651,71.98622,0.0061036036
768,85,vocab,-1,0.42410702,0.96187454,0.7879466,71.72258,0.7069372
769,85,cat,-1,0.4862753,1.1028721,0.75686246,71.74833,0.8359764
770,85,shuffle,-1,0.10639491,0.24130361,0.946803,71.99327,0.010031546
771,85,unrelated,125,0.87387973,1.9819589,0.5630606,71.9246,1.800348
772,85,unrelated_token,125,0.82223904,1.8648378,0.5888807,71.96849,1.6684613
773,86,orig,-1,0.122478984,0.2777823,0.9387609,72.08664,0.0
774,86,paraphrase,-1,0.124618985,0.2826358,0.9376907,72.06181,0.01879355
775,86,translate,-1,0.122146055,0.2770272,0.9389273,72.08397,0.013666724
776,86,polarity,-1,0.11966095,0.27139097,0.94016975,72.07699,0.00723554
777,86,vocab,-1,0.1870952,0.4243318,0.9064528,72.09841,0.16882472
778,86,cat,-1,0.29240707,0.6631791,0.8537969,71.97838,0.4107847
779,86,shuffle,-1,0.14608458,0.33131975,0.9269582,72.1017,0.09117875
780,86,unrelated,104,0.88083345,1.9977299,0.5595836,72.04783,1.8339119
781,86,unrelated_token,104,0.8182188,1.8557199,0.59089065,72.20287,1.6712264
782,87,orig,-1,0.09046372,0.20517167,0.9547682,72.025185,0.0
783,87,paraphrase,-1,0.09534561,0.2162438,0.9523273,71.9613,0.010031053
784,87,translate,-1,0.09879933,0.22407684,0.9506004,72.01159,0.008386914
785,87,polarity,-1,0.09312062,0.21119753,0.95343995,72.0149,0.004847994
786,87,vocab,-1,0.15512292,0.3518187,0.92243886,72.00367,0.112661816
787,87,cat,-1,0.45260525,1.0265085,0.7736978,71.88214,0.80714315
788,87,shuffle,-1,0.10055363,0.2280556,0.9497233,71.99134,0.018272504
789,87,unrelated,103,0.81710374,1.8531909,0.5914481,72.151245,1.6926165
790,87,unrelated_token,103,0.63519704,1.4406266,0.6824017,72.20507,1.239504
791,88,orig,-1,0.058329344,0.13229093,0.9708357,71.84713,0.0
792,88,paraphrase,-1,0.065858476,0.14936699,0.9670712,71.84089,0.017222445
793,88,translate,-1,0.061263103,0.13894469,0.96936876,71.81842,0.012173437
794,88,polarity,-1,0.06460874,0.1465326,0.967696,71.839035,0.016828611
795,88,vocab,-1,0.50478435,1.1448507,0.7476081,71.91298,0.939055
796,88,cat,-1,0.32566816,0.7386152,0.8371665,71.47319,0.6291563
797,88,shuffle,-1,0.058490954,0.13265745,0.97075486,71.842674,0.014123748
798,88,unrelated,157,0.8513932,1.9309595,0.5743038,72.04887,1.8047707
799,88,unrelated_token,157,0.71369934,1.6186697,0.64315075,72.332726,1.4702117
800,89,orig,-1,0.04669066,0.1058944,0.97665495,71.93195,0.0
801,89,paraphrase,-1,0.046073593,0.10449489,0.97696334,71.91239,0.00546263
802,89,translate,-1,0.04736819,0.10743104,0.97631603,71.92063,0.0071643326
803,89,polarity,-1,0.049224358,0.111640826,0.9753881,71.92358,0.003761576
804,89,vocab,-1,0.08406143,0.19065128,0.9579694,71.86007,0.10328983
805,89,cat,-1,0.31325537,0.71046305,0.8433726,71.947174,0.6426659
806,89,shuffle,-1,0.054497074,0.12359934,0.9727516,71.942604,0.029558415
807,89,unrelated,189,0.8185264,1.8564175,0.59073687,71.874214,1.8256171
808,89,unrelated_token,189,0.70388764,1.5964168,0.6480564,71.8299,1.5776335
809,90,orig,-1,0.045220606,0.10256031,0.97739035,72.073296,0.0
810,90,paraphrase,-1,0.047452606,0.10762249,0.97627425,72.05957,0.0069731236
811,90,translate,-1,0.05099376,0.11565382,0.97450364,72.07644,0.013702816
812,90,polarity,-1,0.04857491,0.110167876,0.9757129,72.09469,0.007057883
813,90,vocab,-1,0.07540237,0.17101255,0.9622995,72.05336,0.09705707
814,90,cat,-1,0.40957522,0.92891645,0.7952129,72.12532,0.82346296
815,90,shuffle,-1,0.0541991,0.12292353,0.97290087,72.110916,0.018204195
816,90,unrelated,63,0.8456194,1.9178643,0.57719105,72.07596,1.8410625
817,90,unrelated_token,63,0.7123079,1.6155139,0.64384645,72.080605,1.5417882
818,91,orig,-1,0.090167046,0.20449881,0.9549167,71.70348,0.0
819,91,paraphrase,-1,0.099552065,0.22578403,0.95022434,71.68925,0.0068430533
820,91,translate,-1,0.092363805,0.20948106,0.9538185,71.697754,0.014620407
821,91,polarity,-1,0.094334885,0.21395148,0.9528328,71.71279,0.0077202115
822,91,vocab,-1,0.16759661,0.38010904,0.91620207,71.60032,0.18102461
823,91,cat,-1,0.36773306,0.8340184,0.8161338,71.78235,0.7160603
824,91,shuffle,-1,0.098191164,0.22269751,0.9509046,71.702995,0.0180874
825,91,unrelated,89,0.8737413,1.981645,0.56312966,71.93195,1.894676
826,91,unrelated_token,89,0.8126628,1.8431188,0.593669,71.860565,1.7550042
827,92,orig,-1,0.29550081,0.6701957,0.85224956,72.2181,0.0
828,92,paraphrase,-1,0.3070857,0.6964702,0.84645736,72.19429,0.0069953064
829,92,translate,-1,0.3011306,0.682964,0.8494349,72.19603,0.007512069
830,92,polarity,-1,0.2993492,0.67892385,0.8503258,72.22569,0.0033647586
831,92,vocab,-1,0.40938586,0.92848694,0.7953073,72.20406,0.091239676
832,92,cat,-1,0.7904558,1.7927535,0.6047723,71.882225,1.0429753
833,92,shuffle,-1,0.30150113,0.6838044,0.8492499,72.195816,0.01392432
834,92,unrelated,146,1.1981945,2.7175045,0.40090314,71.7637,1.8919362
835,92,unrelated_token,146,1.1576566,2.6255646,0.42117205,71.59713,1.8214278
836,93,orig,-1,0.09393035,0.21303399,0.9530352,72.04839,0.0
837,93,paraphrase,-1,0.10669975,0.24199499,0.94665045,72.04334,0.012142587
838,93,translate,-1,0.10541178,0.23907387,0.9472944,72.04654,0.016910188
839,93,polarity,-1,0.09103518,0.20646775,0.9544826,72.055244,0.0050931047
840,93,vocab,-1,0.15235683,0.34554523,0.92382216,72.052956,0.1091635
841,93,cat,-1,0.4168396,0.945392,0.7915806,72.18393,0.77607995
842,93,shuffle,-1,0.09004956,0.20423235,0.9549757,72.04885,0.010619894
843,93,unrelated,98,0.99650747,2.2600784,0.50174683,72.36989,2.048626
844,93,unrelated_token,98,0.8410227,1.907439,0.5794891,71.993355,1.704307
845,94,orig,-1,0.11846898,0.26868758,0.94076574,71.75209,0.0
846,94,paraphrase,-1,0.113900736,0.25832683,0.94304985,71.7498,0.011913301
847,94,translate,-1,0.13022873,0.2953587,0.93488604,71.76931,0.025753498
848,94,polarity,-1,0.1319327,0.2992233,0.9340339,71.76103,0.010887686
849,94,vocab,-1,0.16974422,0.3849798,0.915128,71.76776,0.1919589
850,94,cat,-1,0.27902892,0.6328375,0.86048603,71.67359,0.5226878
851,94,shuffle,-1,0.11602728,0.26314983,0.94198674,71.73171,0.0034626513
852,94,unrelated,15,0.7666958,1.7388657,0.6166523,71.99381,1.7291555
853,94,unrelated_token,15,0.5598369,1.26971,0.7200819,71.80139,1.2259731
854,95,orig,-1,0.24489732,0.555427,0.8775518,71.8533,0.0
855,95,paraphrase,-1,0.26133198,0.5927008,0.8693345,71.84178,0.010862814
856,95,translate,-1,0.25221652,0.57202697,0.87389207,71.85652,0.01533482
857,95,polarity,-1,0.2505503,0.568248,0.8747253,71.84649,0.012702659
858,95,vocab,-1,0.4830071,1.0954599,0.7584969,71.96278,0.47827524
859,95,cat,-1,0.5696547,1.2919766,0.7151731,72.006744,0.7730778
860,95,shuffle,-1,0.2691519,0.6104364,0.86542445,71.84811,0.026404962
861,95,unrelated,200,0.95166063,2.158366,0.5241701,71.848656,1.6159106
862,95,unrelated_token,200,0.85428256,1.9375125,0.5728592,72.1034,1.445013
863,96,orig,-1,0.04673863,0.10600319,0.976631,72.1081,0.0
864,96,paraphrase,-1,0.04839425,0.10975814,0.9758034,72.10568,0.008721911
865,96,translate,-1,0.054134894,0.12277792,0.972933,72.075096,0.013780107
866,96,polarity,-1,0.051689148,0.11723097,0.97415584,72.12213,0.008517755
867,96,vocab,-1,0.18165329,0.41198957,0.90917385,71.95567,0.26594067
868,96,cat,-1,0.3350659,0.7599293,0.8324676,71.85316,0.6192582
869,96,shuffle,-1,0.05716577,0.12965195,0.9714177,72.104614,0.012037026
870,96,unrelated,43,0.9009684,2.0433958,0.54951626,72.040535,1.924054
871,96,unrelated_token,43,0.8052293,1.8262597,0.5973859,71.94829,1.692761
872,97,orig,-1,0.15460244,0.35063827,0.9226992,71.959984,0.0
873,97,paraphrase,-1,0.17265712,0.39158627,0.9136721,71.93007,0.067649096
874,97,translate,-1,0.15115389,0.34281695,0.92442346,71.98509,0.03226278
875,97,polarity,-1,0.16467729,0.37348804,0.9176621,71.98236,0.013499314
876,97,vocab,-1,0.30781975,0.6981351,0.8460905,71.76901,0.38072792
877,97,cat,-1,0.3226997,0.73188275,0.8386507,71.84776,0.43211234
878,97,shuffle,-1,0.17051181,0.38672072,0.9147445,71.96547,0.04257447
879,97,unrelated,60,0.7602295,1.7242002,0.61988574,71.88484,1.340788
880,97,unrelated_token,60,0.6587572,1.4940611,0.6706218,71.696495,1.1198192
881,98,orig,-1,0.10016624,0.22717698,0.94991726,72.36989,0.0
882,98,paraphrase,-1,0.11216102,0.25438115,0.94391984,72.33118,0.044419043
883,98,translate,-1,0.10014471,0.22712815,0.9499281,72.35834,0.008445987
884,98,polarity,-1,0.107489824,0.24378687,0.94625556,72.389786,0.007692896
885,98,vocab,-1,0.2711332,0.61493003,0.864434,71.94253,0.30934003
886,98,cat,-1,0.34139678,0.77428776,0.82930195,71.9837,0.53766954
887,98,shuffle,-1,0.19761138,0.44818252,0.9011947,72.25807,0.15910308
888,98,unrelated,116,0.8091396,1.8351283,0.59543055,71.97685,1.551729
889,99,orig,-1,0.1280062,0.290318,0.93599695,72.03642,0.0
890,99,paraphrase,-1,0.12638348,0.2866377,0.9368084,72.01622,0.017796814
891,99,translate,-1,0.13251904,0.3005531,0.93374056,71.99339,0.018942202
892,99,polarity,-1,0.12380202,0.28078294,0.93809897,72.02607,0.004872981
893,99,vocab,-1,0.14336534,0.32515252,0.9283173,71.98388,0.10771833
894,99,cat,-1,0.47753754,1.0830549,0.76123136,71.918564,0.90446407
895,99,shuffle,-1,0.119543314,0.27112418,0.94022864,72.00872,0.02038683
896,99,unrelated,255,0.8481778,1.9236668,0.57591146,71.782036,1.8996689
897,99,unrelated_token,255,0.59842044,1.3572173,0.7007901,71.704384,1.3186619
898,100,orig,-1,0.099104986,0.22477007,0.95044804,71.96929,0.0
899,100,paraphrase,-1,0.110631205,0.25091153,0.9446849,71.94169,0.020677356
900,100,translate,-1,0.1090434,0.24731037,0.94547874,71.94712,0.017453032
901,100,polarity,-1,0.113525614,0.25747603,0.9432376,71.94234,0.018360225
902,100,vocab,-1,0.1937869,0.43950862,0.90310675,71.77915,0.2108605
903,100,cat,-1,0.41546163,0.94226676,0.7922696,71.76117,0.7523712
904,100,shuffle,-1,0.14019884,0.3179709,0.9299008,71.9352,0.07959997
905,100,unrelated,203,0.75466335,1.7115761,0.62266886,71.92332,1.5288535
906,100,unrelated_token,203,0.6860286,1.5559126,0.6569861,71.880806,1.3721092
907,101,orig,-1,0.064891145,0.14717309,0.96755445,72.003174,0.0
908,101,paraphrase,-1,0.06282636,0.14249015,0.96858686,72.006966,0.0052088946
909,101,translate,-1,0.06584511,0.14933668,0.96707743,71.994255,0.0049549513
910,101,polarity,-1,0.06726362,0.15255386,0.9663682,72.011055,0.0046748975
911,101,vocab,-1,0.07768793,0.17619619,0.96115613,71.94303,0.03744055
912,101,cat,-1,0.3386769,0.76811904,0.83066154,71.83268,0.69867015
913,101,shuffle,-1,0.06417722,0.14555392,0.96791124,71.99914,0.0034964571
914,101,unrelated,13,0.5879568,1.3334857,0.7060217,71.87004,1.2301356
915,101,unrelated_token,13,0.5698799,1.2924874,0.71505994,71.8649,1.1831559
916,102,orig,-1,0.04578637,0.103843465,0.97710717,72.1262,0.0
917,102,paraphrase,-1,0.04930543,0.1118247,0.97534776,72.04824,0.01564058
918,102,translate,-1,0.049628306,0.11255698,0.97518617,72.0998,0.013265662
919,102,polarity,-1,0.04923799,0.11167174,0.97538126,72.122795,0.0038865292
920,102,vocab,-1,0.1658559,0.3761611,0.9170724,72.03519,0.21873999
921,102,cat,-1,0.5173804,1.1734185,0.7413101,71.94374,1.0877953
922,102,shuffle,-1,0.051833224,0.11755773,0.9740838,72.106064,0.018919835
923,102,unrelated,141,0.8560274,1.9414698,0.57198673,72.04988,1.8402641
924,102,unrelated_token,141,0.6596935,1.4961845,0.6701534,72.01935,1.35459
925,103,orig,-1,0.1340662,0.30406207,0.93296707,72.151245,0.0
926,103,paraphrase,-1,0.13921295,0.31573492,0.93039364,72.1209,0.013408894
927,103,translate,-1,0.13922366,0.3157592,0.9303883,72.140884,0.008010006
928,103,polarity,-1,0.13452151,0.30509475,0.93273944,72.15522,0.00711202
929,103,vocab,-1,0.27140498,0.6155464,0.8642976,71.851,0.28638402
930,103,cat,-1,0.47266683,1.0720081,0.7636669,71.82944,0.88621575
931,103,shuffle,-1,0.1348427,0.30582318,0.93257886,72.1475,0.0029388233
932,103,unrelated,192,0.8055409,1.8269664,0.5972298,71.92459,1.6050998
933,103,unrelated_token,192,0.7210273,1.6352897,0.6394864,72.059784,1.3573303
934,104,orig,-1,0.06132391,0.1390826,0.9693383,72.04783,0.0
935,104,paraphrase,-1,0.062089555,0.14081909,0.9689551,72.05527,0.0075461706
936,104,translate,-1,0.06307242,0.14304823,0.9684639,72.072334,0.007904301
937,104,polarity,-1,0.060421955,0.13703696,0.96978927,72.048515,0.0049303775
938,104,vocab,-1,0.3472399,0.78753996,0.82638055,72.042145,0.7117684
939,104,cat,-1,0.5169072,1.1723453,0.74154675,71.86418,1.097866
940,104,shuffle,-1,0.07983877,0.18107429,0.9600809,72.05092,0.046738487
941,104,unrelated,221,0.79812735,1.8101525,0.60093653,71.94153,1.798499
942,104,unrelated_token,221,0.6792347,1.540504,0.66038287,71.95948,1.5108917
943,105,orig,-1,0.11864568,0.26908836,0.94067746,71.827545,0.0
944,105,paraphrase,-1,0.1237677,0.2807051,0.9381163,71.78967,0.019169046
945,105,translate,-1,0.11141734,0.2526945,0.94429195,71.814545,0.011116181
946,105,polarity,-1,0.123140834,0.27928334,0.93843,71.80592,0.007387424
947,105,vocab,-1,0.16527432,0.37484208,0.9173629,71.717155,0.11752269
948,105,cat,-1,0.40253568,0.91295075,0.79873246,71.553,0.7444167
949,105,shuffle,-1,0.11799462,0.26761174,0.9410031,71.80068,0.0031567735
950,105,unrelated,51,0.7546143,1.7114649,0.6226932,71.95504,1.5429385
951,105,unrelated_token,51,0.6057476,1.3738352,0.69712657,72.09477,1.1614959
952,106,orig,-1,0.1046993,0.23745796,0.94765073,71.89376,0.0
953,106,paraphrase,-1,0.10991899,0.24929622,0.9450409,71.888504,0.014401875
954,106,translate,-1,0.12289866,0.27873412,0.9385511,71.88994,0.02518016
955,106,polarity,-1,0.10620459,0.24087197,0.9468981,71.904594,0.0038398306
956,106,vocab,-1,0.15891087,0.3604098,0.9205449,71.94875,0.16612065
957,106,cat,-1,0.41314015,0.93700165,0.7934303,72.00205,0.7907399
958,106,shuffle,-1,0.13485256,0.30584553,0.93257415,71.916405,0.041042842
959,106,unrelated,136,0.80619174,1.8284425,0.5969047,71.852554,1.7064488
960,106,unrelated_token,136,0.64731985,1.4681212,0.6763405,72.00293,1.4020731
961,107,orig,-1,0.059285145,0.13445868,0.9703579,71.872116,0.0
962,107,paraphrase,-1,0.06590463,0.14947167,0.9670482,71.86226,0.015557159
963,107,translate,-1,0.056924336,0.12910436,0.97153836,71.90604,0.010053231
964,107,polarity,-1,0.05959723,0.1351665,0.9702019,71.89329,0.0071471804
965,107,vocab,-1,0.12264186,0.2781517,0.9386795,71.81758,0.12434016
966,107,cat,-1,0.4069127,0.92287785,0.796544,71.87507,0.82227564
967,107,shuffle,-1,0.069035195,0.15657179,0.96548265,71.83166,0.031246878
968,107,unrelated,129,0.9426075,2.1378334,0.5286969,72.19771,2.0629742
969,107,unrelated_token,129,0.71988857,1.632707,0.64005613,72.1815,1.4947612
970,108,orig,-1,0.11014495,0.2498087,0.94492775,71.862724,0.0
971,108,paraphrase,-1,0.116307236,0.26378477,0.9418466,71.84738,0.0137106
972,108,translate,-1,0.11204829,0.25412548,0.94397616,71.85368,0.010671622
973,108,polarity,-1,0.11233546,0.25477678,0.94383264,71.8545,0.014623353
974,108,vocab,-1,0.13839683,0.31388396,0.930802,71.7952,0.13042226
975,108,cat,-1,0.42641526,0.9671096,0.7867927,71.75974,0.7204901
976,108,shuffle,-1,0.10830058,0.24562567,0.94585,71.877655,0.01370307
977,108,unrelated,245,0.78648496,1.7837476,0.606758,71.97736,1.5615722
978,108,unrelated_token,245,0.6986977,1.584646,0.6506515,72.22005,1.3431563
979,109,orig,-1,0.05398468,0.12243723,0.9730079,71.884544,0.0
980,109,paraphrase,-1,0.054775022,0.12422973,0.97261286,71.89816,0.01930277
981,109,translate,-1,0.06291356,0.14268793,0.9685436,71.844635,0.028388698
982,109,polarity,-1,0.05717686,0.12967709,0.9714121,71.89721,0.009521596
983,109,vocab,-1,0.19192374,0.43528295,0.9040385,71.75375,0.2896023
984,109,cat,-1,0.37056667,0.84044504,0.8147172,71.73648,0.7383765
985,109,shuffle,-1,0.07998341,0.18140234,0.9600088,71.95207,0.058907654
986,109,unrelated,153,0.91368544,2.0722382,0.5431577,72.01515,2.0280104
987,109,unrelated_token,153,0.89311427,2.0255828,0.5534431,72.07126,1.9348336
988,110,orig,-1,0.2066808,0.46875197,0.89666,72.05148,0.0
989,110,paraphrase,-1,0.20507765,0.46511602,0.89746165,72.05186,0.0037661681
990,110,translate,-1,0.20145516,0.4569002,0.8992728,72.067406,0.011779978
991,110,polarity,-1,0.21325071,0.48365253,0.8933751,72.054955,0.0021585566
992,110,vocab,-1,0.2244379,0.5090251,0.8877814,72.12373,0.046247553
993,110,cat,-1,0.68811,1.5606332,0.6559456,71.841774,1.4266897
994,110,shuffle,-1,0.20166239,0.45737022,0.8991692,72.07409,0.01588936
995,110,unrelated,109,1.1416476,2.5892563,0.42917654,71.884544,2.5641341
996,110,unrelated_token,109,1.014488,2.3008583,0.49275622,72.14802,2.2276602
997,111,orig,-1,0.20989004,0.4760305,0.89505494,72.125175,0.0
998,111,paraphrase,-1,0.18348768,0.41614997,0.9082565,72.07382,0.023011178
999,111,translate,-1,0.19869016,0.4506292,0.9006549,72.062805,0.026627753
1000,111,polarity,-1,0.19149025,0.4342998,0.9042551,72.09073,0.012567153
1001,111,vocab,-1,0.20038128,0.45446464,0.89980936,71.96663,0.13398914
1002,111,cat,-1,0.3286307,0.74533427,0.8356848,71.94751,0.4413101
1003,111,shuffle,-1,0.15710875,0.3563226,0.92144555,72.030945,0.11432456
1004,111,unrelated,22,0.7763007,1.7606497,0.6118497,72.07329,1.5490701
1005,111,unrelated_token,22,0.702765,1.5938706,0.6486175,72.167305,1.2373992
1006,112,orig,-1,0.18302134,0.41509232,0.9084897,71.86492,0.0
1007,112,paraphrase,-1,0.20360252,0.46177045,0.89819914,71.88862,0.03792538
1008,112,translate,-1,0.23598012,0.5352028,0.8820103,71.88861,0.08722461
1009,112,polarity,-1,0.17827366,0.4043246,0.91086364,71.84496,0.015329559
1010,112,vocab,-1,0.29494518,0.66893554,0.852528,71.749954,0.21780843
1011,112,cat,-1,0.3887519,0.88168913,0.80562437,71.68114,0.35562524
1012,112,shuffle,-1,0.18588093,0.42157787,0.90705997,71.86167,0.022272872
1013,112,unrelated,159,1.1993253,2.7200694,0.40033776,72.02422,2.4602225
1014,112,unrelated_token,159,1.0390466,2.3565574,0.48047715,71.80784,2.0449822
1015,113,orig,-1,0.0893508,0.20264757,0.9553249,71.679375,0.0
1016,113,paraphrase,-1,0.09075396,0.20582993,0.9546234,71.70507,0.04044947
1017,113,translate,-1,0.0953943,0.21635422,0.9523029,71.72241,0.024063569
1018,113,polarity,-1,0.095023334,0.21551289,0.95248854,71.6731,0.012355407
1019,113,vocab,-1,0.18584235,0.42149037,0.907079,71.61414,0.401405
1020,113,cat,-1,0.56622237,1.2841921,0.71688896,71.827095,1.1565336
1021,113,shuffle,-1,0.11225275,0.2545892,0.943874,71.70379,0.0933383
1022,113,unrelated,6,0.9479216,2.1498857,0.5260392,71.92613,2.1011906
1023,113,unrelated_token,6,0.66622204,1.5109913,0.666889,72.04945,1.4645126
1024,114,orig,-1,0.087524876,0.19850639,0.9562377,72.05462,0.0
1025,114,paraphrase,-1,0.09016492,0.204494,0.95491785,72.05364,0.004740901
1026,114,translate,-1,0.09263055,0.21008605,0.95368505,72.017845,0.0073802355
1027,114,polarity,-1,0.08898256,0.2018124,0.9555092,72.064804,0.0019746285
1028,114,vocab,-1,0.1069626,0.24259113,0.94651914,72.02591,0.03455617
1029,114,cat,-1,0.12406592,0.28138146,0.93796754,71.97665,0.069648825
1030,114,shuffle,-1,0.09478007,0.21496116,0.95261014,72.06115,0.012197864
1031,114,unrelated,180,0.7216656,1.6367373,0.63916755,71.8958,1.5097744
1032,114,unrelated_token,180,0.6672548,1.5133336,0.6663729,72.110176,1.3769699
1033,115,orig,-1,0.086665474,0.19655725,0.9566674,71.825645,0.0
1034,115,paraphrase,-1,0.090861924,0.2060748,0.95456946,71.83392,0.012813744
1035,115,translate,-1,0.09193034,0.20849797,0.95403504,71.81923,0.009589099
1036,115,polarity,-1,0.0860705,0.19520785,0.95696485,71.86071,0.012813103
1037,115,vocab,-1,0.19925913,0.45191962,0.90037066,71.674644,0.26681963
1038,115,cat,-1,0.3834354,0.8696313,0.8082824,71.802635,0.65781534
1039,115,shuffle,-1,0.10028504,0.22744642,0.9498578,71.87264,0.055820387
1040,115,unrelated,150,0.66833586,1.5157855,0.6658324,71.88533,1.3280905
1041,115,unrelated_token,150,0.64578974,1.4646509,0.67710537,71.62276,1.2717388
1042,116,orig,-1,0.19952859,0.45253074,0.90023583,71.97685,0.0
1043,116,paraphrase,-1,0.19780421,0.44861987,0.901098,71.967575,0.006868471
1044,116,translate,-1,0.20576301,0.46667042,0.8971187,71.96657,0.014968684
1045,116,polarity,-1,0.18915278,0.4289984,0.9054237,71.999115,0.01090347
1046,116,vocab,-1,0.19913545,0.45163912,0.9004324,71.86953,0.16046642
1047,116,cat,-1,0.3764835,0.85386443,0.8117584,71.92114,0.5663061
1048,116,shuffle,-1,0.18724883,0.42468026,0.90637577,71.97619,0.0107415365
1049,116,unrelated,242,0.87280333,1.9795176,0.5635985,72.18812,1.8078537
1050,116,unrelated_token,242,0.80301285,1.8212328,0.5984937,71.87867,1.6529795
1051,117,orig,-1,0.07259996,0.16465668,0.9637003,72.05935,0.0
1052,117,paraphrase,-1,0.07385683,0.16750726,0.9630718,72.05326,0.008281521
1053,117,translate,-1,0.076486364,0.17347103,0.961757,72.047165,0.010358037
1054,117,polarity,-1,0.07189712,0.16306263,0.9640516,72.07102,0.004634131
1055,117,vocab,-1,0.45761546,1.0378717,0.77119225,72.30717,0.933413
1056,117,cat,-1,0.47363538,1.0742048,0.76318246,71.94711,1.0142525
1057,117,shuffle,-1,0.09605779,0.21785901,0.95197105,72.06386,0.061352435
1058,117,unrelated,14,0.78289664,1.7756093,0.6085518,71.94488,1.6715919
1059,117,unrelated_token,14,0.51873875,1.1764992,0.7406307,72.03209,1.0840272
1060,118,orig,-1,0.10443918,0.23686801,0.9477809,72.06656,0.0
1061,118,paraphrase,-1,0.1008819,0.2288001,0.94955957,72.05238,0.014872432
1062,118,translate,-1,0.10889037,0.2469633,0.94555545,72.07013,0.00510168
1063,118,polarity,-1,0.106919095,0.24249247,0.94654095,72.05884,0.003953241
1064,118,vocab,-1,0.17336306,0.39318734,0.91331893,71.90866,0.12545797
1065,118,cat,-1,0.37035492,0.8399648,0.8148233,72.09008,0.6435205
1066,118,shuffle,-1,0.10438788,0.23675166,0.9478066,72.082565,0.008712092
1067,118,unrelated,123,0.8372,1.8987691,0.58140063,72.1453,1.7182688
1068,118,unrelated_token,123,0.7873069,1.7856117,0.6063472,72.17191,1.6006588
1069,119,orig,-1,0.16924925,0.38385722,0.91537565,72.35489,0.0
1070,119,paraphrase,-1,0.17390937,0.39442638,0.9130457,72.42961,0.07776259
1071,119,translate,-1,0.22355554,0.5070239,0.88822275,72.2553,0.086308904
