vid,idx,kind,claim_id,L_o,KL_rev,top1_agree,p_top1_under_q
410,45,cat,-1,3.9245429039001465,5.900846481323242,False,0.00038975238567218184
419,46,cat,-1,0.1765834093093872,0.7720224857330322,True,0.8158659338951111
428,47,cat,-1,4.133005142211914,10.765935897827148,False,0.0019413495901972055
294,32,shuffle,-1,0.031455591320991516,0.025870880112051964,True,0.5579435229301453
303,33,shuffle,-1,0.003996670711785555,0.004576030652970076,True,0.48230546712875366
312,34,shuffle,-1,0.01079736091196537,0.010912902653217316,True,0.2713717818260193
321,35,shuffle,-1,0.026441551744937897,0.025574317201972008,True,0.2257615327835083
330,36,shuffle,-1,0.05898696929216385,0.05361536517739296,True,0.3394585847854614
339,37,shuffle,-1,0.008585535921156406,0.008047714829444885,True,0.23764294385910034
348,38,shuffle,-1,0.05413356050848961,0.0504712276160717,True,0.2432224005460739
357,39,shuffle,-1,0.048628710210323334,0.036327265202999115,True,0.657861590385437
366,40,shuffle,-1,0.023462016135454178,0.02350044995546341,False,0.2031019777059555
375,41,shuffle,-1,0.019573844969272614,0.020027490332722664,True,0.22824151813983917
384,42,shuffle,-1,0.00813004095107317,0.008141327649354935,True,0.2971639335155487
393,43,shuffle,-1,0.01641097664833069,0.01568887196481228,True,0.2483491152524948
402,44,shuffle,-1,0.019826512783765793,0.023372657597064972,True,0.3874166011810303
411,45,shuffle,-1,0.016191881150007248,0.016233734786510468,True,0.18460510671138763
420,46,shuffle,-1,0.024046655744314194,0.019927341490983963,True,0.8588462471961975
429,47,shuffle,-1,0.025082845240831375,0.02518986538052559,True,0.23680181801319122
295,32,unrelated,87,6.222176551818848,4.992687225341797,False,7.582869147881866e-05
304,33,unrelated,131,10.060276985168457,10.13885498046875,False,1.555101880512666e-05
313,34,unrelated,24,1.5524758100509644,2.7200968265533447,False,0.032486144453287125
322,35,unrelated,170,8.4425630569458,9.966449737548828,False,2.830030098266434e-05
331,36,unrelated,122,2.1375253200531006,2.860332727432251,False,0.07768543064594269
340,37,unrelated,113,10.724883079528809,12.490700721740723,False,3.174706080244505e-06
349,38,unrelated,226,2.292505979537964,1.2588021755218506,False,0.0003307304286863655
358,39,unrelated,41,0.6422763466835022,1.8842638731002808,False,0.203101247549057
367,40,unrelated,138,6.0232391357421875,7.63690185546875,False,9.479364234721288e-05
376,41,unrelated,171,9.424114227294922,8.931051254272461,False,3.819523954007309e-06
385,42,unrelated,108,6.713902473449707,8.893166542053223,False,1.4190049114404246e-05
394,43,unrelated,176,1.7394170761108398,4.6496100425720215,False,0.1442384421825409
403,44,unrelated,31,4.167316436767578,5.466957092285156,False,0.0019204630516469479
412,45,unrelated,164,6.085398197174072,5.4838948249816895,False,3.4703282381087774e-06
421,46,unrelated,56,5.278552532196045,13.181070327758789,False,0.0034811077639460564
430,47,unrelated,144,5.94851016998291,14.06765365600586,False,0.0003908603102900088
296,32,unrelated_token,87,0.1723024994134903,0.10062194615602493,True,0.6465972661972046
305,33,unrelated_token,131,0.0336584635078907,0.04967574030160904,True,0.4456173777580261
314,34,unrelated_token,24,0.13351382315158844,0.1094270572066307,True,0.3823440372943878
323,35,unrelated_token,170,0.28008532524108887,0.3364284038543701,True,0.18946176767349243
332,36,unrelated_token,122,0.611725926399231,0.285911500453949,True,0.37442418932914734
341,37,unrelated_token,113,0.414124071598053,0.507220447063446,False,0.10515134036540985
350,38,unrelated_token,226,0.18447789549827576,0.17077305912971497,False,0.13518644869327545
359,39,unrelated_token,41,0.04163924232125282,0.05231165885925293,True,0.6088336110115051
368,40,unrelated_token,138,0.599833607673645,0.47458717226982117,False,0.06206168979406357
377,41,unrelated_token,171,0.051305584609508514,0.04918215796351433,True,0.2650279700756073
386,42,unrelated_token,108,0.44030991196632385,0.7618601322174072,False,0.15914717316627502
395,43,unrelated_token,176,0.15023575723171234,0.1802307665348053,False,0.18097646534442902
404,44,unrelated_token,31,0.08985929936170578,0.12116188555955887,True,0.36335641145706177
413,45,unrelated_token,164,0.08573532104492188,0.08237247914075851,True,0.25987592339515686
422,46,unrelated_token,56,0.12927235662937164,0.09633918851613998,True,0.8891901969909668
431,47,unrelated_token,144,0.4365767240524292,1.010392665863037,True,0.29046639800071716
2333,32,resample,1,0.026471169665455818,0.025067025795578957,True,0.46515384316444397
2334,33,resample,1,0.005664682015776634,0.005799524486064911,True,0.5048568248748779
2335,34,resample,1,0.011640192940831184,0.011919546872377396,True,0.2721174657344818
2336,35,resample,1,0.015887144953012466,0.01687031425535679,True,0.19124621152877808
2337,36,resample,1,0.030789190903306007,0.031172774732112885,True,0.3326748013496399
2338,37,resample,1,0.037277646362781525,0.03315412625670433,False,0.225812166929245
2339,38,resample,1,0.03034374862909317,0.028602467849850655,True,0.23661686480045319
2340,39,resample,1,0.015841662883758545,0.01412893645465374,True,0.6011364459991455
2341,40,resample,1,0.041537120938301086,0.04008064046502113,False,0.16702555119991302
2342,41,resample,1,0.021236825734376907,0.02128184586763382,True,0.21824626624584198
2343,42,resample,1,0.006515469402074814,0.006519496440887451,True,0.3019637167453766
2344,43,resample,1,0.009042177349328995,0.008865537121891975,True,0.254116028547287
2345,44,resample,1,0.01758740097284317,0.021271657198667526,True,0.4036388397216797
2346,45,resample,1,0.015660762786865234,0.016031188890337944,True,0.16627177596092224
2347,46,resample,1,0.019582482054829597,0.016780853271484375,True,0.8528298735618591
2348,47,resample,1,0.028906621038913727,0.028066720813512802,True,0.27338147163391113
2397,32,resample,2,0.05199361965060234,0.04133466258645058,True,0.523659348487854
2398,33,resample,2,0.005944531410932541,0.005968449637293816,True,0.5303184390068054
2399,34,resample,2,0.0048034219071269035,0.005088702775537968,True,0.2829169034957886
2400,35,resample,2,0.01895175129175186,0.02006775513291359,True,0.19062663614749908
2401,36,resample,2,0.03253280371427536,0.03129435330629349,True,0.275077760219574
2402,37,resample,2,0.03785973787307739,0.036590248346328735,False,0.24240760505199432
2403,38,resample,2,0.07043943554162979,0.06764300912618637,True,0.19821739196777344
2404,39,resample,2,0.017490990459918976,0.015379254706203938,True,0.6001372933387756
2405,40,resample,2,0.024720177054405212,0.024059515446424484,False,0.18377135694026947
2406,41,resample,2,0.025501789525151253,0.026931099593639374,True,0.2202708125114441
2407,42,resample,2,0.002856805920600891,0.0028148505371063948,True,0.33271870017051697
2408,43,resample,2,0.024409644305706024,0.02347416803240776,True,0.2681981027126312
2409,44,resample,2,0.016493937000632286,0.01906328834593296,True,0.41946926712989807
2410,45,resample,2,0.026529816910624504,0.02786276862025261,True,0.16858315467834473
2411,46,resample,2,0.020509023219347,0.017387259751558304,True,0.8480040431022644
2412,47,resample,2,0.01337418146431446,0.011378013528883457,True,0.25176769495010376
2461,32,resample,3,0.01650901697576046,0.01469347532838583,True,0.5046899914741516
2462,33,resample,3,0.006797840818762779,0.007795938290655613,True,0.46543389558792114
2463,34,resample,3,0.0094926618039608,0.009352980181574821,True,0.2847177982330322
2464,35,resample,3,0.021870512515306473,0.0233805812895298,True,0.19271786510944366
2465,36,resample,3,0.05494067817926407,0.05448920652270317,True,0.25863680243492126
2466,37,resample,3,0.022447383031249046,0.021569686010479927,True,0.26461315155029297
2467,38,resample,3,0.04335013031959534,0.040707916021347046,True,0.2360602468252182
2468,39,resample,3,0.039786454290151596,0.029682163149118423,True,0.6360765695571899
2469,40,resample,3,0.021238071843981743,0.020478952676057816,False,0.18366718292236328
2470,41,resample,3,0.01615411788225174,0.016041109338402748,True,0.2275223284959793
2471,42,resample,3,0.007694026455283165,0.007613001391291618,True,0.2971230745315552
2472,43,resample,3,0.01940828748047352,0.019320394843816757,True,0.27952438592910767
2473,44,resample,3,0.020488789305090904,0.024051684886217117,True,0.421377569437027
2474,45,resample,3,0.016781292855739594,0.01695842295885086,True,0.1764470487833023
2475,46,resample,3,0.01306170504540205,0.011682355776429176,True,0.8350866436958313
2476,47,resample,3,0.02179749682545662,0.023433178663253784,True,0.2244841605424881
2525,32,resample,4,0.019397303462028503,0.01629028469324112,True,0.49475204944610596
2526,33,resample,4,0.010095320641994476,0.01168466079980135,True,0.44877561926841736
2527,34,resample,4,0.012695858255028725,0.012710554525256157,True,0.27113258838653564
2528,35,resample,4,0.02779904380440712,0.0265114177018404,True,0.21366405487060547
2529,36,resample,4,0.04575551301240921,0.04055771231651306,True,0.31161051988601685
2530,37,resample,4,0.05729926750063896,0.054118234664201736,False,0.1969633251428604
2531,38,resample,4,0.06870463490486145,0.06743741780519485,False,0.198056161403656
2532,39,resample,4,0.029081933200359344,0.02469337359070778,True,0.6473711133003235
2533,40,resample,4,0.03162882477045059,0.030361413955688477,False,0.17308580875396729
2534,41,resample,4,0.0187443345785141,0.018662769347429276,True,0.22928553819656372
2535,42,resample,4,0.0024994220584630966,0.002481963951140642,True,0.33139029145240784
2536,43,resample,4,0.016473881900310516,0.015566524118185043,True,0.2531670033931732
2537,44,resample,4,0.010373950004577637,0.011815163306891918,True,0.4075176417827606
2538,45,resample,4,0.026678645983338356,0.02760951966047287,True,0.15221872925758362
2539,46,resample,4,0.018286265432834625,0.015586014837026596,True,0.8534368276596069
2540,47,resample,4,0.03796966373920441,0.036020077764987946,True,0.2802790403366089
2589,32,resample,5,0.04343700408935547,0.03458043932914734,True,0.569214940071106
2590,33,resample,5,0.0038757342845201492,0.0038799531757831573,True,0.47390690445899963
2591,34,resample,5,0.00520771648734808,0.005364552140235901,True,0.2748599648475647
2592,35,resample,5,0.01753557287156582,0.017794277518987656,True,0.20149461925029755
2593,36,resample,5,0.018742099404335022,0.018801746889948845,True,0.31785038113594055
2594,37,resample,5,0.023502439260482788,0.02306651696562767,False,0.20332777500152588
2595,38,resample,5,0.04225519299507141,0.04196781665086746,True,0.20328779518604279
2596,39,resample,5,0.03927789628505707,0.0311017706990242,True,0.6529793739318848
2597,40,resample,5,0.023279841989278793,0.02241210639476776,False,0.19169467687606812
2598,41,resample,5,0.023026946932077408,0.023320505395531654,True,0.2351229190826416
2599,42,resample,5,0.0025574294850230217,0.0025339159183204174,True,0.3314487636089325
2600,43,resample,5,0.008283502422273159,0.008112151175737381,True,0.22891324758529663
2601,44,resample,5,0.007783875800669193,0.008156394585967064,True,0.44048911333084106
2602,45,resample,5,0.027844004333019257,0.028231974691152573,True,0.16653606295585632
2603,46,resample,5,0.01915265992283821,0.01607687585055828,True,0.8518385887145996
2604,47,resample,5,0.02638126350939274,0.026015281677246094,True,0.2701748013496399
2653,32,resample,6,0.028040798380970955,0.025119822472333908,True,0.4669339656829834
2654,33,resample,6,0.0022232122719287872,0.002288786694407463,True,0.5011621117591858
2655,34,resample,6,0.011841007508337498,0.01188245601952076,True,0.29141300916671753
2656,35,resample,6,0.026115693151950836,0.026118023321032524,False,0.18683606386184692
2657,36,resample,6,0.08920986950397491,0.07233637571334839,True,0.330169141292572
2658,37,resample,6,0.05518690496683121,0.05118654668331146,False,0.24794137477874756
2659,38,resample,6,0.07061327248811722,0.06753114610910416,False,0.19516922533512115
2660,39,resample,6,0.03540356457233429,0.02869988977909088,True,0.6515811085700989
2661,40,resample,6,0.03005981259047985,0.028533201664686203,False,0.16965675354003906
2662,41,resample,6,0.02246432937681675,0.02277567982673645,True,0.2553923726081848
2663,42,resample,6,0.006518593057990074,0.006490902975201607,True,0.30125918984413147
2664,43,resample,6,0.025907987728714943,0.02496260032057762,True,0.2766472399234772
2665,44,resample,6,0.020022587850689888,0.020781010389328003,True,0.363180935382843
2666,45,resample,6,0.01578102633357048,0.01615084335207939,True,0.16748417913913727
2667,46,resample,6,0.02280610054731369,0.019244298338890076,True,0.8548668026924133
2668,47,resample,6,0.030275605618953705,0.03265497088432312,True,0.2442655861377716
2717,32,resample,7,0.03707030788064003,0.03035733290016651,True,0.5401979088783264
2718,33,resample,7,0.01268531009554863,0.0130095724016428,True,0.549528956413269
2719,34,resample,7,0.01511191576719284,0.01548786647617817,True,0.27443721890449524
2720,35,resample,7,0.017530176788568497,0.018059711903333664,True,0.20027068257331848
2721,36,resample,7,0.044513870030641556,0.04099506512284279,True,0.29543009400367737
2722,37,resample,7,0.018651461228728294,0.017259396612644196,True,0.24852986633777618
2723,38,resample,7,0.04010521620512009,0.03615758195519447,True,0.30741217732429504
2724,39,resample,7,0.015615575015544891,0.013877147808670998,True,0.619259774684906
2725,40,resample,7,0.043948739767074585,0.041774969547986984,False,0.16717836260795593
2726,41,resample,7,0.015730667859315872,0.015551255084574223,True,0.23741298913955688
2727,42,resample,7,0.005810174159705639,0.005810118746012449,True,0.3049718737602234
2728,43,resample,7,0.015542836859822273,0.015526045113801956,True,0.2264825403690338
2729,44,resample,7,0.014072582125663757,0.015223486348986626,True,0.385306715965271
2730,45,resample,7,0.0187754575163126,0.019359977915883064,True,0.16125726699829102
2731,46,resample,7,0.01204609964042902,0.010574371553957462,True,0.829815149307251
2732,47,resample,7,0.03142619878053665,0.030439823865890503,True,0.27158790826797485
2781,32,resample,8,0.020207479596138,0.01757575385272503,True,0.4920685589313507
2782,33,resample,8,0.005027111619710922,0.004949573427438736,True,0.5323604941368103
2783,34,resample,8,0.0050939759239554405,0.005380013957619667,True,0.27561506628990173
2784,35,resample,8,0.020843666046857834,0.022625569254159927,True,0.198207825422287
2785,36,resample,8,0.06444595009088516,0.05668278783559799,True,0.34125909209251404
2786,37,resample,8,0.01989329606294632,0.01903233863413334,True,0.2541835904121399
2787,38,resample,8,0.03979632630944252,0.037596557289361954,True,0.24016031622886658
2788,39,resample,8,0.01901044324040413,0.01631569117307663,True,0.5933747291564941
2789,40,resample,8,0.030760765075683594,0.030054621398448944,False,0.1828877478837967
2790,41,resample,8,0.02067556604743004,0.020693402737379074,True,0.22268585860729218
2791,42,resample,8,0.002849982585757971,0.0028214401099830866,True,0.32673129439353943
2792,43,resample,8,0.02413639798760414,0.023015528917312622,True,0.26231902837753296
2793,44,resample,8,0.015168605372309685,0.01566515490412712,True,0.4596339166164398
2794,45,resample,8,0.019665155559778214,0.01964530348777771,True,0.18581651151180267
2795,46,resample,8,0.0072871786542236805,0.006756370887160301,True,0.8211410045623779
2796,47,resample,8,0.025717515498399734,0.026207994669675827,True,0.2501714527606964
-1,32,ref_identity,-1,0.0,0.0,True,0.500995934009552
-1,33,ref_identity,-1,0.0,0.0,True,0.49446314573287964
-1,34,ref_identity,-1,0.0,0.0,True,0.2881022095680237
-1,35,ref_identity,-1,0.0,0.0,True,0.21658332645893097
-1,36,ref_identity,-1,0.0,0.0,True,0.3023439943790436
-1,37,ref_identity,-1,0.0,0.0,True,0.2255595326423645
-1,38,ref_identity,-1,0.0,0.0,True,0.2563881576061249
-1,39,ref_identity,-1,0.0,0.0,True,0.5803152918815613
-1,40,ref_identity,-1,0.0,0.0,True,0.23850926756858826
-1,41,ref_identity,-1,0.0,0.0,True,0.24818356335163116
-1,42,ref_identity,-1,0.0,0.0,True,0.34329289197921753
-1,43,ref_identity,-1,0.0,0.0,True,0.21571403741836548
-1,44,ref_identity,-1,0.0,0.0,True,0.4335725009441376
-1,45,ref_identity,-1,0.0,0.0,True,0.19312427937984467
-1,46,ref_identity,-1,0.0,0.0,True,0.7939298748970032
-1,47,ref_identity,-1,0.0,0.0,True,0.23978391289710999
-2,32,ref_mean,-1,3.358322858810425,6.042049407958984,False,0.0023810071870684624
-2,33,ref_mean,-1,6.310319900512695,9.885156631469727,False,0.0012880769791081548
-2,34,ref_mean,-1,0.14224466681480408,0.370806485414505,True,0.3444913327693939
-2,35,ref_mean,-1,0.5581841468811035,0.876830518245697,True,0.19800996780395508
-2,36,ref_mean,-1,2.5756704807281494,4.498578071594238,True,0.05597260966897011
-2,37,ref_mean,-1,3.769253730773926,7.536008358001709,False,0.01480787806212902
-2,38,ref_mean,-1,0.8796216249465942,1.491994857788086,False,0.07444977760314941
-2,39,ref_mean,-1,4.88690710067749,10.398064613342285,False,0.0021514114923775196
-2,40,ref_mean,-1,1.9004387855529785,1.435342788696289,True,0.29893264174461365
-2,41,ref_mean,-1,4.123470306396484,7.588243007659912,False,0.005723132286220789
-2,42,ref_mean,-1,0.4710931181907654,1.896559238433838,True,0.18403741717338562
-2,43,ref_mean,-1,0.25184205174446106,0.9717467427253723,True,0.1409105658531189
-2,44,ref_mean,-1,0.08951172232627869,0.21010813117027283,True,0.44467052817344666
-2,45,ref_mean,-1,3.6151204109191895,3.2289373874664307,False,0.00017453418695367873
-2,46,ref_mean,-1,1.2461669445037842,3.10248064994812,True,0.18971845507621765
-2,47,ref_mean,-1,2.331113815307617,4.258996963500977,False,0.08169148117303848
432,48,orig,-1,0.012986816465854645,0.013344203121960163,True,0.06997373700141907
441,49,orig,-1,0.06259945034980774,0.0642671063542366,True,0.34334057569503784
450,50,orig,-1,0.0033415108919143677,0.0036879535764455795,True,0.8814145922660828
458,51,orig,-1,0.0009754395578056574,0.0010521949734538794,True,0.9676055312156677
467,52,orig,-1,0.04707539081573486,0.04970688372850418,False,0.15169793367385864
476,53,orig,-1,0.008658427745103836,0.008788194507360458,True,0.1504865288734436
485,54,orig,-1,0.04855068400502205,0.05564821511507034,True,0.29356780648231506
494,55,orig,-1,0.002299361163750291,0.002276722574606538,True,0.4826946258544922
503,56,orig,-1,0.16036801040172577,0.13227824866771698,True,0.2878287434577942
512,57,orig,-1,0.03549249470233917,0.02934712916612625,True,0.8591640591621399
521,58,orig,-1,0.023467427119612694,0.021602680906653404,True,0.23614059388637543
530,59,orig,-1,0.019684193655848503,0.016811855137348175,True,0.8484234809875488
539,60,orig,-1,0.028974350541830063,0.026083841919898987,True,0.610183835029602
548,61,orig,-1,0.04607198387384415,0.044141486287117004,False,0.05357252433896065
557,62,orig,-1,0.24623769521713257,0.24967393279075623,True,0.22503958642482758
566,63,orig,-1,0.006983946543186903,0.006639576982706785,True,0.5912837386131287
433,48,paraphrase,-1,0.012530779466032982,0.012828121893107891,True,0.06914333254098892
442,49,paraphrase,-1,0.052565209567546844,0.05452776700258255,True,0.32815656065940857
451,50,paraphrase,-1,0.0029263943433761597,0.0031502284109592438,True,0.8835858106613159
459,51,paraphrase,-1,0.0011059221578761935,0.0012219641357660294,True,0.965884804725647
468,52,paraphrase,-1,0.04597582668066025,0.049052685499191284,False,0.1436830461025238
477,53,paraphrase,-1,0.014469968155026436,0.01559555996209383,True,0.1359584927558899
486,54,paraphrase,-1,0.03560808300971985,0.03998791426420212,True,0.31334641575813293
495,55,paraphrase,-1,0.002202003262937069,0.0022045066580176353,True,0.48218902945518494
504,56,paraphrase,-1,0.0948367491364479,0.08284874260425568,True,0.2768052816390991
513,57,paraphrase,-1,0.030575841665267944,0.023687688633799553,True,0.871225893497467
522,58,paraphrase,-1,0.020489271730184555,0.01840326376259327,True,0.24054354429244995
531,59,paraphrase,-1,0.02150585874915123,0.018064966425299644,True,0.8511722683906555
540,60,paraphrase,-1,0.03498950973153114,0.031065793707966805,True,0.6164540648460388
549,61,paraphrase,-1,0.045599184930324554,0.044257257133722305,False,0.05703136697411537
558,62,paraphrase,-1,0.2961559295654297,0.29662394523620605,True,0.23842167854309082
567,63,paraphrase,-1,0.004524747841060162,0.004247997887432575,True,0.5943183898925781
434,48,translate,-1,0.014827417209744453,0.015232563950121403,True,0.06620439141988754
443,49,translate,-1,0.07369063049554825,0.07965024560689926,True,0.3624664545059204
452,50,translate,-1,0.003228267654776573,0.003534547984600067,True,0.8827439546585083
460,51,translate,-1,0.0008060956606641412,0.0008423381368629634,True,0.9686736464500427
469,52,translate,-1,0.04603569954633713,0.051598526537418365,False,0.15751159191131592
478,53,translate,-1,0.01539185643196106,0.01583927497267723,False,0.14472633600234985
487,54,translate,-1,0.07881004363298416,0.0897223949432373,True,0.2922912836074829
496,55,translate,-1,0.003549848683178425,0.003625862766057253,True,0.4768408536911011
505,56,translate,-1,0.07404689490795135,0.06676289439201355,True,0.26194751262664795
514,57,translate,-1,0.02633768878877163,0.021163906902074814,True,0.8702411651611328
523,58,translate,-1,0.020366549491882324,0.020828256383538246,True,0.232638880610466
532,59,translate,-1,0.017463888972997665,0.014899536967277527,True,0.8397331833839417
541,60,translate,-1,0.027372533455491066,0.024708684533834457,True,0.6072035431861877
550,61,translate,-1,0.034272536635398865,0.03376663848757744,False,0.05628088116645813
559,62,translate,-1,0.3035120666027069,0.2798107862472534,True,0.3008541762828827
568,63,translate,-1,0.005688896402716637,0.005313996225595474,True,0.595319926738739
435,48,polarity,-1,0.012452788650989532,0.01268760859966278,True,0.06707075983285904
444,49,polarity,-1,0.07013873010873795,0.07148536294698715,True,0.32155606150627136
453,50,polarity,-1,0.0026323143392801285,0.0028629936277866364,True,0.8857799172401428
461,51,polarity,-1,0.0021463886369019747,0.0024749706499278545,True,0.9633848667144775
470,52,polarity,-1,0.056750230491161346,0.06155570596456528,False,0.1588364988565445
479,53,polarity,-1,0.011038258671760559,0.011226324364542961,False,0.13950635492801666
488,54,polarity,-1,0.050779033452272415,0.05784643813967705,True,0.2987867593765259
497,55,polarity,-1,0.008115909062325954,0.008086214773356915,False,0.45183122158050537
506,56,polarity,-1,0.11417557299137115,0.09711149334907532,True,0.2800636291503906
515,57,polarity,-1,0.03512614965438843,0.02892794832587242,True,0.859828770160675
524,58,polarity,-1,0.02226635068655014,0.020137866958975792,True,0.2380138635635376
533,59,polarity,-1,0.01637113280594349,0.014103583991527557,True,0.8395084142684937
542,60,polarity,-1,0.0267742071300745,0.02469240128993988,True,0.5886818766593933
551,61,polarity,-1,0.04141046479344368,0.04103272780776024,False,0.055955782532691956
560,62,polarity,-1,0.24868957698345184,0.2348807454109192,True,0.262940913438797
569,63,polarity,-1,0.007371869869530201,0.00687129283323884,True,0.5928385257720947
436,48,vocab,-1,0.017178550362586975,0.017485298216342926,True,0.0779246911406517
445,49,vocab,-1,0.040073227137327194,0.041472285985946655,True,0.27121374011039734
454,50,vocab,-1,0.003958640620112419,0.004369013011455536,True,0.8805640339851379
462,51,vocab,-1,0.0011335364542901516,0.0013127548154443502,True,0.9652238488197327
471,52,vocab,-1,0.1018892303109169,0.10449935495853424,False,0.11554691195487976
480,53,vocab,-1,0.021892672404646873,0.023741744458675385,False,0.1219860091805458
489,54,vocab,-1,0.09148259460926056,0.10749199986457825,True,0.2597305178642273
498,55,vocab,-1,0.008419220335781574,0.008736556395888329,False,0.45384153723716736
507,56,vocab,-1,0.3533933460712433,0.36179840564727783,False,0.07373642921447754
516,57,vocab,-1,0.027971085160970688,0.02164784073829651,True,0.8813226819038391
525,58,vocab,-1,0.03224889561533928,0.030129149556159973,True,0.26117005944252014
534,59,vocab,-1,0.017507009208202362,0.017333878204226494,True,0.7990595102310181
543,60,vocab,-1,0.06857429444789886,0.0780898928642273,True,0.45410388708114624
552,61,vocab,-1,0.08463414758443832,0.08916428685188293,True,0.08956189453601837
561,62,vocab,-1,0.21619842946529388,0.23970891535282135,True,0.21888455748558044
570,63,vocab,-1,0.014902850612998009,0.013477589935064316,True,0.551591694355011
437,48,cat,-1,3.9714932441711426,9.854686737060547,False,0.0047586094588041306
446,49,cat,-1,1.6238751411437988,8.614669799804688,False,0.0956406369805336
455,50,cat,-1,1.8849730491638184,11.141219139099121,False,0.13563717901706696
463,51,cat,-1,2.863590717315674,10.009084701538086,False,0.052128639072179794
472,52,cat,-1,6.8836493492126465,13.47821044921875,False,2.176097041228786e-05
481,53,cat,-1,5.254822731018066,9.991490364074707,False,0.0006279172375798225
490,54,cat,-1,3.3343818187713623,10.597850799560547,False,0.004698653239756823
499,55,cat,-1,8.865010261535645,14.011504173278809,False,3.663557072286494e-05
508,56,cat,-1,6.360642910003662,14.05411434173584,False,0.02914421446621418
517,57,cat,-1,2.625561237335205,9.624153137207031,False,0.06251823902130127
526,58,cat,-1,2.1507081985473633,7.638011455535889,False,0.01614060439169407
535,59,cat,-1,2.1261744499206543,10.300064086914062,False,0.0917031317949295
544,60,cat,-1,6.46069860458374,14.619124412536621,False,0.0005515981465578079
553,61,cat,-1,4.984152793884277,6.347832679748535,False,0.000696093775331974
562,62,cat,-1,7.723896026611328,9.245505332946777,False,3.0083524507062975e-06
571,63,cat,-1,9.732489585876465,12.37075424194336,False,2.4713663151487708e-05
438,48,shuffle,-1,0.01146282535046339,0.01158573105931282,True,0.06967589259147644
447,49,shuffle,-1,0.0832131952047348,0.08109055459499359,True,0.3384157419204712
456,50,shuffle,-1,0.0027950406074523926,0.0030831657350063324,True,0.8856343626976013
464,51,shuffle,-1,0.0008381920051760972,0.0009260158403776586,True,0.9668428301811218
473,52,shuffle,-1,0.0731811448931694,0.07847347855567932,False,0.15103866159915924
482,53,shuffle,-1,0.011326979845762253,0.011624319478869438,False,0.1417732536792755
491,54,shuffle,-1,0.11589609086513519,0.13733650743961334,True,0.23829323053359985
500,55,shuffle,-1,0.002551466226577759,0.0027208561077713966,True,0.5022542476654053
509,56,shuffle,-1,0.13965103030204773,0.11731980741024017,True,0.28132864832878113
518,57,shuffle,-1,0.02129616029560566,0.015464372001588345,True,0.8937168717384338
527,58,shuffle,-1,0.017377842217683792,0.0166255421936512,True,0.23356463015079498
536,59,shuffle,-1,0.019158247858285904,0.016410447657108307,True,0.8439591526985168
545,60,shuffle,-1,0.0319809690117836,0.028751080855727196,True,0.6094896197319031
554,61,shuffle,-1,0.04516349360346794,0.04436589404940605,False,0.062293097376823425
563,62,shuffle,-1,0.2669782042503357,0.2684701383113861,True,0.21210022270679474
572,63,shuffle,-1,0.0053944974206388,0.005143071990460157,True,0.5965485572814941
439,48,unrelated,76,3.086423397064209,2.871734142303467,False,0.003806362859904766
448,49,unrelated,196,6.9088969230651855,8.2361421585083,False,6.913643301231787e-05
457,50,unrelated,73,0.01589464396238327,0.020174551755189896,True,0.855281412601471
465,51,unrelated,44,8.398073196411133,11.110374450683594,False,0.00021635994198732078
474,52,unrelated,211,6.35715913772583,4.166874885559082,False,5.514158601727104e-06
483,53,unrelated,161,9.385011672973633,10.771744728088379,False,5.841645815962693e-06
492,54,unrelated,75,1.625603437423706,9.006155014038086,True,0.1706395149230957
501,55,unrelated,149,4.26113224029541,7.578010082244873,False,0.009164796210825443
510,56,unrelated,82,6.804671287536621,5.334306240081787,False,0.014612739905714989
519,57,unrelated,120,5.221071720123291,10.816067695617676,False,0.005528544541448355
528,58,unrelated,64,5.269783020019531,3.3226158618927,False,0.0011148705380037427
537,59,unrelated,213,10.4955472946167,16.902137756347656,False,1.110804714699043e-05
546,60,unrelated,127,7.688545227050781,7.649089336395264,False,0.00014485062274616212
555,61,unrelated,204,5.510117053985596,3.628012180328369,False,2.2183163309819065e-05
564,62,unrelated,92,6.7995100021362305,9.38845443725586,False,8.991586946649477e-05
573,63,unrelated,47,7.456696033477783,8.92027473449707,False,7.896976603660733e-05
440,48,unrelated_token,76,0.06411146372556686,0.0625327005982399,False,0.063595712184906
449,49,unrelated_token,196,0.7290058135986328,1.1865545511245728,False,0.061434339731931686
2351,50,resample,1,0.003523940220475197,0.003907358273863792,True,0.882171094417572
466,51,unrelated_token,44,0.013070398010313511,0.01192384958267212,True,0.9749979972839355
475,52,unrelated_token,211,0.9994699358940125,0.8557066917419434,False,0.01664973795413971
484,53,unrelated_token,161,9.033638954162598,10.874146461486816,False,4.0194041503127664e-05
493,54,unrelated_token,75,0.3569793701171875,0.4436757266521454,True,0.23928551375865936
502,55,unrelated_token,149,0.0335082933306694,0.042568501085042953,False,0.4065060317516327
511,56,unrelated_token,82,0.23217356204986572,0.30928680300712585,False,0.10297022014856339
520,57,unrelated_token,120,0.028125759214162827,0.03252086043357849,True,0.8521104454994202
529,58,unrelated_token,64,0.08921219408512115,0.10930955410003662,False,0.22788511216640472
538,59,unrelated_token,213,0.06728142499923706,0.06971476227045059,True,0.7954440116882324
547,60,unrelated_token,127,0.3581428825855255,0.47308841347694397,True,0.29240933060646057
556,61,unrelated_token,204,0.9168088436126709,0.7811012864112854,True,0.07882470637559891
