tau,eps_steg,eps_alias,err_cat,err_contradict,err_delete,err_paraphrase,err_polarity,err_resample,err_shuffle,err_translate,err_unrelated,err_vocab
0.9427985475774396,0.0,0.8514173998044966,0.8203125,0.9980430528375733,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9497308898390384,0.0,0.8514173998044966,0.8203125,0.9980430528375733,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9566632321006373,0.0,0.8519061583577713,0.82421875,0.9980430528375733,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9635955743622361,0.0,0.8519061583577713,0.82421875,0.9980430528375733,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.970527916623835,0.0,0.852394916911046,0.828125,0.9980430528375733,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9774602588854338,0.0,0.852394916911046,0.828125,0.9980430528375733,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9843926011470325,0.0,0.8533724340175953,0.83203125,0.9990215264187867,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9913249434086314,0.0,0.8543499511241447,0.83984375,0.9990215264187867,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9982572856702302,0.0,0.8548387096774194,0.84375,0.9990215264187867,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.005189627931829,0.0,0.8558162267839687,0.8515625,0.9990215264187867,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0121219701934279,0.0,0.8563049853372434,0.85546875,0.9990215264187867,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0190543124550266,0.0,0.8567937438905181,0.859375,0.9990215264187867,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0259866547166254,0.0,0.8572825024437928,0.86328125,0.9990215264187867,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0329189969782244,0.0,0.8577712609970675,0.8671875,0.9990215264187867,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0398513392398232,0.0,0.8587487781036168,0.875,0.9990215264187867,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.046783681501422,0.0,0.8602150537634409,0.8828125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0537160237630208,0.0,0.8607038123167156,0.88671875,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0606483660246195,0.0,0.8607038123167156,0.88671875,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0675807082862183,0.0,0.8611925708699902,0.890625,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0745130505478173,0.0,0.8616813294232649,0.89453125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.081445392809416,0.0,0.8621700879765396,0.8984375,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0883777350710149,0.0,0.8626588465298143,0.90234375,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0953100773326137,0.0,0.863147605083089,0.90625,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1022424195942124,0.0,0.8641251221896383,0.9140625,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1091747618558114,0.0,0.864613880742913,0.91796875,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1161071041174102,0.0,0.864613880742913,0.91796875,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.123039446379009,0.0,0.864613880742913,0.91796875,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1299717886406078,0.0,0.8655913978494624,0.92578125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1369041309022065,0.0,0.8655913978494624,0.92578125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1438364731638055,0.0,0.8660801564027371,0.9296875,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1507688154254043,0.0,0.8665689149560117,0.93359375,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.157701157687003,0.0,0.8670576735092864,0.9375,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1646334999486019,0.0,0.8675464320625611,0.94140625,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1715658422102007,0.0,0.8680351906158358,0.9453125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1784981844717997,0.0,0.8685239491691105,0.9453125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.00390625,1.0
1.1854305267333984,0.0,0.8685239491691105,0.9453125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.00390625,1.0
1.1923628689949972,0.0,0.8695014662756598,0.953125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.00390625,1.0
1.199295211256596,0.0,0.8699902248289345,0.95703125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.00390625,1.0
1.2062275535181948,0.0,0.8699902248289345,0.95703125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.00390625,1.0
1.2131598957797936,0.0,0.8699902248289345,0.95703125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.00390625,1.0
1.2200922380413926,0.0,0.8709677419354839,0.9609375,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0078125,1.0
