tau,eps_steg,eps_alias,err_contradict,err_delete,err_paraphrase,err_resample,err_shuffle,err_translate,err_unrelated
0.23149623667685906,0.31400651465798046,0.6890502117362372,0.9982471516213848,0.9686137750653879,0.16829745596868884,1.0,0.060546875,0.712890625,0.0
0.2377528917221796,0.30618892508143325,0.6890502117362372,0.9982471516213848,0.9686137750653879,0.162426614481409,1.0,0.060546875,0.6953125,0.0
0.2440095467675001,0.298371335504886,0.6890502117362372,0.9982471516213848,0.9686137750653879,0.15264187866927592,1.0,0.05859375,0.68359375,0.0
0.2502662018128206,0.29120521172638436,0.6890502117362372,0.9982471516213848,0.969485614646905,0.1487279843444227,1.0,0.056640625,0.66796875,0.0
0.25652285685814114,0.29055374592833877,0.6890502117362372,0.9982471516213848,0.969485614646905,0.1487279843444227,1.0,0.056640625,0.666015625,0.0
0.26277951190346166,0.28403908794788274,0.6896551724137931,0.9991235758106923,0.9712292938099389,0.14677103718199608,1.0,0.056640625,0.6484375,0.0
0.2690361669487822,0.2807817589576547,0.6896551724137931,0.9991235758106923,0.9712292938099389,0.14677103718199608,1.0,0.056640625,0.638671875,0.0
0.27529282199410265,0.2742671009771987,0.6896551724137931,0.9991235758106923,0.9712292938099389,0.14677103718199608,1.0,0.052734375,0.623046875,0.0
0.2815494770394232,0.26840390879478826,0.6896551724137931,0.9991235758106923,0.9712292938099389,0.14481409001956946,1.0,0.052734375,0.607421875,0.0
0.2878061320847437,0.2625407166123778,0.6896551724137931,0.9991235758106923,0.972101133391456,0.14285714285714285,1.0,0.046875,0.59765625,0.0
0.29406278713006423,0.25667752442996744,0.6896551724137931,0.9991235758106923,0.972101133391456,0.136986301369863,1.0,0.044921875,0.587890625,0.0
0.30031944217538475,0.2514657980456026,0.6896551724137931,0.9991235758106923,0.972101133391456,0.13307240704500978,1.0,0.044921875,0.576171875,0.0
0.3065760972207053,0.24560260586319219,0.6896551724137931,0.9991235758106923,0.972972972972973,0.13307240704500978,1.0,0.044921875,0.55859375,0.0
0.31283275226602575,0.24169381107491858,0.6896551724137931,0.9991235758106923,0.97384481255449,0.13307240704500978,1.0,0.044921875,0.546875,0.0
0.3190894073113463,0.23843648208469057,0.6896551724137931,0.9991235758106923,0.974716652136007,0.13111545988258316,1.0,0.044921875,0.5390625,0.0
0.3253460623566668,0.23192182410423454,0.6896551724137931,0.9991235758106923,0.974716652136007,0.13111545988258316,1.0,0.04296875,0.521484375,0.0
0.3316027174019873,0.22866449511400652,0.6896551724137931,0.9991235758106923,0.974716652136007,0.12720156555772993,1.0,0.04296875,0.515625,0.0
0.33785937244730785,0.2241042345276873,0.6896551724137931,0.9991235758106923,0.9755884917175239,0.1232876712328767,1.0,0.0390625,0.509765625,0.0
0.3441160274926284,0.2221498371335505,0.6896551724137931,0.9991235758106923,0.976460331299041,0.1232876712328767,1.0,0.0390625,0.50390625,0.0
0.35037268253794884,0.21498371335504887,0.6896551724137931,0.9991235758106923,0.976460331299041,0.1232876712328767,1.0,0.037109375,0.484375,0.0
0.35662933758326937,0.20977198697068403,0.6896551724137931,0.9991235758106923,0.976460331299041,0.11545988258317025,1.0,0.037109375,0.4765625,0.0
0.3628859926285899,0.20325732899022803,0.6896551724137931,0.9991235758106923,0.977332170880558,0.1095890410958904,1.0,0.03515625,0.46484375,0.0
0.3691426476739104,0.1986970684039088,0.6896551724137931,0.9991235758106923,0.977332170880558,0.1095890410958904,1.0,0.03125,0.455078125,0.0
0.37539930271923094,0.19413680781758957,0.6896551724137931,0.9991235758106923,0.977332170880558,0.10763209393346379,1.0,0.029296875,0.4453125,0.0
0.38165595776455147,0.19087947882736156,0.6896551724137931,0.9991235758106923,0.978204010462075,0.10763209393346379,1.0,0.029296875,0.435546875,0.0
0.38791261280987194,0.18762214983713354,0.6896551724137931,0.9991235758106923,0.979075850043592,0.10763209393346379,1.0,0.029296875,0.42578125,0.0
0.39416926785519246,0.18110749185667752,0.6896551724137931,0.9991235758106923,0.980819529206626,0.10763209393346379,1.0,0.029296875,0.40625,0.0
0.400425922900513,0.1752442996742671,0.6896551724137931,0.9991235758106923,0.980819529206626,0.10371819960861056,1.0,0.02734375,0.39453125,0.0
0.4066825779458335,0.17068403908794788,0.6896551724137931,0.9991235758106923,0.980819529206626,0.09980430528375733,1.0,0.02734375,0.384765625,0.0
0.41293923299115404,0.16872964169381108,0.6896551724137931,0.9991235758106923,0.9825632083696599,0.09980430528375733,1.0,0.02734375,0.37890625,0.0
0.4191958880364745,0.16547231270358306,0.6896551724137931,0.9991235758106923,0.984306887532694,0.09980430528375733,1.0,0.02734375,0.369140625,0.0
0.42545254308179503,0.16026058631921825,0.6896551724137931,0.9991235758106923,0.984306887532694,0.09980430528375733,1.0,0.02734375,0.353515625,0.0
0.43170919812711556,0.15765472312703582,0.6896551724137931,0.9991235758106923,0.984306887532694,0.09784735812133072,1.0,0.02734375,0.34765625,0.0
0.4379658531724361,0.15765472312703582,0.6896551724137931,0.9991235758106923,0.984306887532694,0.09784735812133072,1.0,0.02734375,0.34765625,0.0
0.4442225082177566,0.15504885993485343,0.6896551724137931,0.9991235758106923,0.984306887532694,0.09784735812133072,1.0,0.025390625,0.341796875,0.0
0.45047916326307713,0.1504885993485342,0.690260133091349,1.0,0.984306887532694,0.09197651663405088,1.0,0.025390625,0.333984375,0.0
0.4567358183083976,0.14788273615635178,0.690260133091349,1.0,0.984306887532694,0.09197651663405088,1.0,0.025390625,0.326171875,0.0
0.4629924733537181,0.14462540716612377,0.690260133091349,1.0,0.984306887532694,0.09001956947162426,1.0,0.025390625,0.318359375,0.0
0.46924912839903865,0.14201954397394137,0.690260133091349,1.0,0.984306887532694,0.08806262230919765,1.0,0.025390625,0.3125,0.0
0.4755057834443592,0.13876221498371336,0.690260133091349,1.0,0.984306887532694,0.08610567514677103,1.0,0.025390625,0.3046875,0.0
0.4817624384896797,0.13745928338762214,0.690260133091349,1.0,0.984306887532694,0.08610567514677103,1.0,0.025390625,0.30078125,0.0
0.4880190935350002,0.13615635179153093,0.690260133091349,1.0,0.984306887532694,0.08610567514677103,1.0,0.025390625,0.296875,0.0
0.4942757485803207,0.13289902280130292,0.690260133091349,1.0,0.984306887532694,0.08414872798434442,1.0,0.025390625,0.2890625,0.0
0.5005324036256412,0.13159609120521173,0.690260133091349,1.0,0.984306887532694,0.0821917808219178,1.0,0.025390625,0.287109375,0.0
0.5067890586709618,0.1289902280130293,0.690260133091349,1.0,0.984306887532694,0.0821917808219178,1.0,0.025390625,0.279296875,0.0
0.5130457137162823,0.1250814332247557,0.690260133091349,1.0,0.984306887532694,0.0821917808219178,1.0,0.025390625,0.267578125,0.0
0.5193023687616027,0.12312703583061889,0.690260133091349,1.0,0.984306887532694,0.0821917808219178,1.0,0.025390625,0.26171875,0.0
0.5255590238069233,0.12117263843648209,0.690260133091349,1.0,0.984306887532694,0.0821917808219178,1.0,0.0234375,0.2578125,0.0
0.5318156788522438,0.11986970684039087,0.690260133091349,1.0,0.984306887532694,0.0821917808219178,1.0,0.021484375,0.255859375,0.0
0.5380723338975644,0.11921824104234528,0.690260133091349,1.0,0.985178727114211,0.0821917808219178,1.0,0.021484375,0.25390625,0.0
0.5443289889428848,0.11726384364820847,0.690260133091349,1.0,0.985178727114211,0.08023483365949119,1.0,0.01953125,0.251953125,0.0
0.5505856439882053,0.11400651465798045,0.690260133091349,1.0,0.985178727114211,0.07827788649706457,1.0,0.01953125,0.244140625,0.0
0.5568422990335259,0.11400651465798045,0.690260133091349,1.0,0.985178727114211,0.07827788649706457,1.0,0.01953125,0.244140625,0.0
0.5630989540788464,0.11270358306188925,0.690260133091349,1.0,0.986050566695728,0.07827788649706457,1.0,0.01953125,0.240234375,0.0
0.5693556091241669,0.11205211726384365,0.690260133091349,1.0,0.986050566695728,0.07827788649706457,1.0,0.01953125,0.23828125,0.0
0.5756122641694874,0.11140065146579804,0.690260133091349,1.0,0.986050566695728,0.07827788649706457,1.0,0.01953125,0.236328125,0.0
0.581868919214808,0.10879478827361563,0.690260133091349,1.0,0.986050566695728,0.07827788649706457,1.0,0.017578125,0.23046875,0.0
0.5881255742601285,0.10618892508143322,0.690260133091349,1.0,0.986050566695728,0.07632093933463796,1.0,0.015625,0.2265625,0.0
0.5943822293054489,0.10423452768729642,0.690260133091349,1.0,0.987794245858762,0.07632093933463796,1.0,0.015625,0.220703125,0.0
0.6006388843507695,0.10162866449511401,0.690260133091349,1.0,0.987794245858762,0.07632093933463796,1.0,0.015625,0.212890625,0.0
0.60689553939609,0.0996742671009772,0.690260133091349,1.0,0.987794245858762,0.07632093933463796,1.0,0.015625,0.20703125,0.0
